,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,9659,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19110656.0,19110656.0,,1,,,,2022-08-02T20:25:00.000Z,23005.753694109484,28864356902.550323,10.2859,0.13643563,-0.10311824,10.07771326,18.07407157,-22.30839681,-42.16168202,439655044868.8556,41.0726,483120827576.3,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:26:56.727597
1,1027,Ethereum,ETH,ethereum,5888,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121803775.3115,121803775.3115,,2,,,,2022-08-02T20:25:00.000Z,1646.4509510979726,20650293569.958828,25.5241,0.70729165,1.23717869,19.97746517,52.63009648,-6.32753292,-44.11041003,200543941708.94293,18.7568,200543941708.94,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:26:56.727597
2,825,Tether,USDT,tether,37107,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66307627907.256714,68158976390.68304,,3,,,,2022-08-02T20:25:00.000Z,1.0001674757626988,55241776045.5792,4.7099,-8.596e-05,-0.00393588,0.00997286,0.11066574,0.10826604,0.01903748,66318732827.81323,6.1955,68170391367.24,,2022-08-02T20:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-02 20:26:56.727597
3,3408,USD Coin,USDC,usd-coin,5104,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54458789341.45389,54458789341.45389,,4,,,,2022-08-02T20:25:00.000Z,1.0000719865537064,8618271412.498722,3.0384,0.00364688,-0.00123444,0.00544098,-0.03681876,-0.04103767,0.00399703,54462709642.0176,5.0879,54462709642.02,,2022-08-02T20:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-02 20:26:56.727597
4,1839,BNB,BNB,bnb,1046,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-02T20:25:00.000Z,286.4748196925605,1629941841.6304677,18.9504,0.01200891,1.74939167,17.53876906,30.50899729,-3.47237097,-28.77372189,46219062780.44931,4.3229,57294963938.51,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:26:56.727597
5,52,XRP,XRP,xrp,784,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-08-02T20:25:00.000Z,0.37448710329682156,1225578133.6089516,7.4102,0.49528296,-0.7508914,13.22755022,15.49912004,-3.4709249,-41.53979931,18103867931.649635,1.6913,37448710329.68,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:26:56.727597
6,4687,Binance USD,BUSD,binance-usd,4319,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17929488889.569256,17929488889.569256,,7,,,,2022-08-02T20:25:00.000Z,0.9999227885689491,6753362932.168954,-2.752,-0.00659206,-0.12957504,-0.06329414,-0.15645475,-0.02838815,-0.17318609,17928104528.07408,1.6768,17928104528.07,,2022-08-02T20:25:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-02 20:26:56.727597
7,2010,Cardano,ADA,cardano,531,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33752565071.288,34512850428.993,,8,,,,2022-08-02T20:25:00.000Z,0.5001259829750312,702456726.3099648,-1.0448,0.13066977,-1.76179591,9.35204591,9.24684277,-10.93320554,-42.31423647,16880534784.206614,1.577,22505669233.88,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:26:56.727597
8,5426,Solana,SOL,solana,355,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346519921.0614677,511616946.142289,,9,,,,2022-08-02T20:25:00.000Z,41.33204528912185,1159110487.375217,1.5291,0.40597473,0.04839678,17.0867428,23.63397392,8.02027025,-54.84971075,14322377070.895512,1.3396,21146174788.64,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:26:56.727597
9,74,Dogecoin,DOGE,dogecoin,523,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-02T20:25:00.000Z,0.06722090339908757,344387985.910583,-28.703,0.03525919,-1.28837747,10.15465118,0.38883126,-16.74420397,-49.87914814,8918248630.886295,0.8341,8918248630.89,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:26:56.727597
10,6636,Polkadot,DOT,polkadot-new,375,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1102882188.170172,1218105858.4953518,,11,904869778.0,7210902453.591095,,2022-08-02T20:25:00.000Z,7.968994687311897,634302275.2426456,-12.3907,0.61369853,-3.04807277,20.10618104,14.79120981,-14.7891761,-50.38190231,8788862298.25902,0.8211,9707079114.93,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:26:56.727597
11,4943,Dai,DAI,multi-collateral-dai,1063,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7391612901.86187,7391612901.86187,,12,,,,2022-08-02T20:25:00.000Z,0.9999748911007478,928873105.8592432,10.265,0.02840085,0.05188475,0.02940562,-0.0718835,0.01095136,0.00689028,7391427306.598206,0.6905,7391427306.6,,2022-08-02T20:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-02 20:26:56.727597
12,3890,Polygon,MATIC,polygon,437,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8034803942.62,10000000000.0,,13,,,,2022-08-02T20:25:00.000Z,0.8869196981243516,700946709.8327434,-7.8564,0.78742213,-1.65581042,20.82098421,89.90165879,51.2718198,-23.18429352,7126225887.27688,0.6657,8869196981.24,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:26:56.727597
13,5805,Avalanche,AVAX,avalanche,291,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284389489.1212974,404229626.49901325,,14,,,,2022-08-02T20:25:00.000Z,23.187455971545813,590569517.8679724,14.4944,0.47643169,-0.45799845,16.82758926,40.63759852,0.74920863,-64.97136707,6594268757.770491,0.6167,16694968299.51,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:26:56.727597
14,5994,Shiba Inu,SHIB,shiba-inu,379,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2022-08-02T20:25:00.000Z,1.1863226220905969e-05,396728773.8169601,-37.5508,0.07487621,-0.66255469,13.16294079,17.73645833,9.35461617,-44.71327183,6513661886.901952,0.6092,6996160076.13,,2022-08-02T20:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-02 20:26:56.727597
0,1,Bitcoin,BTC,bitcoin,9659,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19110656.0,19110656.0,,1,,,,2022-08-02T20:25:00.000Z,23005.753694109484,28864356902.550323,10.2859,0.13643563,-0.10311824,10.07771326,18.07407157,-22.30839681,-42.16168202,439655044868.8556,41.0726,483120827576.3,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:02.190228
1,1027,Ethereum,ETH,ethereum,5888,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121803775.3115,121803775.3115,,2,,,,2022-08-02T20:25:00.000Z,1646.4509510979726,20650293569.958828,25.5241,0.70729165,1.23717869,19.97746517,52.63009648,-6.32753292,-44.11041003,200543941708.94293,18.7568,200543941708.94,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:02.190228
2,825,Tether,USDT,tether,37107,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66307627907.256714,68158976390.68304,,3,,,,2022-08-02T20:25:00.000Z,1.0001674757626988,55241776045.5792,4.7099,-8.596e-05,-0.00393588,0.00997286,0.11066574,0.10826604,0.01903748,66318732827.81323,6.1955,68170391367.24,,2022-08-02T20:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-02 20:27:02.190228
3,3408,USD Coin,USDC,usd-coin,5104,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54458789341.45389,54458789341.45389,,4,,,,2022-08-02T20:25:00.000Z,1.0000719865537064,8618271412.498722,3.0384,0.00364688,-0.00123444,0.00544098,-0.03681876,-0.04103767,0.00399703,54462709642.0176,5.0879,54462709642.02,,2022-08-02T20:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-02 20:27:02.190228
4,1839,BNB,BNB,bnb,1046,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-02T20:25:00.000Z,286.4748196925605,1629941841.6304677,18.9504,0.01200891,1.74939167,17.53876906,30.50899729,-3.47237097,-28.77372189,46219062780.44931,4.3229,57294963938.51,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:02.190228
5,52,XRP,XRP,xrp,784,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-08-02T20:25:00.000Z,0.37448710329682156,1225578133.6089516,7.4102,0.49528296,-0.7508914,13.22755022,15.49912004,-3.4709249,-41.53979931,18103867931.649635,1.6913,37448710329.68,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:02.190228
6,4687,Binance USD,BUSD,binance-usd,4319,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17929488889.569256,17929488889.569256,,7,,,,2022-08-02T20:25:00.000Z,0.9999227885689491,6753362932.168954,-2.752,-0.00659206,-0.12957504,-0.06329414,-0.15645475,-0.02838815,-0.17318609,17928104528.07408,1.6768,17928104528.07,,2022-08-02T20:25:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-02 20:27:02.190228
7,2010,Cardano,ADA,cardano,531,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33752565071.288,34512850428.993,,8,,,,2022-08-02T20:25:00.000Z,0.5001259829750312,702456726.3099648,-1.0448,0.13066977,-1.76179591,9.35204591,9.24684277,-10.93320554,-42.31423647,16880534784.206614,1.577,22505669233.88,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:02.190228
8,5426,Solana,SOL,solana,355,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346519921.0614677,511616946.142289,,9,,,,2022-08-02T20:25:00.000Z,41.33204528912185,1159110487.375217,1.5291,0.40597473,0.04839678,17.0867428,23.63397392,8.02027025,-54.84971075,14322377070.895512,1.3396,21146174788.64,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:02.190228
9,74,Dogecoin,DOGE,dogecoin,523,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-02T20:25:00.000Z,0.06722090339908757,344387985.910583,-28.703,0.03525919,-1.28837747,10.15465118,0.38883126,-16.74420397,-49.87914814,8918248630.886295,0.8341,8918248630.89,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:02.190228
10,6636,Polkadot,DOT,polkadot-new,375,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1102882188.170172,1218105858.4953518,,11,904869778.0,7210902453.591095,,2022-08-02T20:25:00.000Z,7.968994687311897,634302275.2426456,-12.3907,0.61369853,-3.04807277,20.10618104,14.79120981,-14.7891761,-50.38190231,8788862298.25902,0.8211,9707079114.93,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:02.190228
11,4943,Dai,DAI,multi-collateral-dai,1063,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7391612901.86187,7391612901.86187,,12,,,,2022-08-02T20:25:00.000Z,0.9999748911007478,928873105.8592432,10.265,0.02840085,0.05188475,0.02940562,-0.0718835,0.01095136,0.00689028,7391427306.598206,0.6905,7391427306.6,,2022-08-02T20:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-02 20:27:02.190228
12,3890,Polygon,MATIC,polygon,437,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8034803942.62,10000000000.0,,13,,,,2022-08-02T20:25:00.000Z,0.8869196981243516,700946709.8327434,-7.8564,0.78742213,-1.65581042,20.82098421,89.90165879,51.2718198,-23.18429352,7126225887.27688,0.6657,8869196981.24,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:02.190228
13,5805,Avalanche,AVAX,avalanche,291,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284389489.1212974,404229626.49901325,,14,,,,2022-08-02T20:25:00.000Z,23.187455971545813,590569517.8679724,14.4944,0.47643169,-0.45799845,16.82758926,40.63759852,0.74920863,-64.97136707,6594268757.770491,0.6167,16694968299.51,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:02.190228
14,5994,Shiba Inu,SHIB,shiba-inu,379,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2022-08-02T20:25:00.000Z,1.1863226220905969e-05,396728773.8169601,-37.5508,0.07487621,-0.66255469,13.16294079,17.73645833,9.35461617,-44.71327183,6513661886.901952,0.6092,6996160076.13,,2022-08-02T20:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-02 20:27:02.190228
0,1,Bitcoin,BTC,bitcoin,9659,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19110656.0,19110656.0,,1,,,,2022-08-02T20:25:00.000Z,23005.753694109484,28864356902.550323,10.2859,0.13643563,-0.10311824,10.07771326,18.07407157,-22.30839681,-42.16168202,439655044868.8556,41.0726,483120827576.3,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:07.554571
1,1027,Ethereum,ETH,ethereum,5888,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121803775.3115,121803775.3115,,2,,,,2022-08-02T20:25:00.000Z,1646.4509510979726,20650293569.958828,25.5241,0.70729165,1.23717869,19.97746517,52.63009648,-6.32753292,-44.11041003,200543941708.94293,18.7568,200543941708.94,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:07.554571
2,825,Tether,USDT,tether,37107,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66307627907.256714,68158976390.68304,,3,,,,2022-08-02T20:25:00.000Z,1.0001674757626988,55241776045.5792,4.7099,-8.596e-05,-0.00393588,0.00997286,0.11066574,0.10826604,0.01903748,66318732827.81323,6.1955,68170391367.24,,2022-08-02T20:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-02 20:27:07.554571
3,3408,USD Coin,USDC,usd-coin,5104,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54458789341.45389,54458789341.45389,,4,,,,2022-08-02T20:25:00.000Z,1.0000719865537064,8618271412.498722,3.0384,0.00364688,-0.00123444,0.00544098,-0.03681876,-0.04103767,0.00399703,54462709642.0176,5.0879,54462709642.02,,2022-08-02T20:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-02 20:27:07.554571
4,1839,BNB,BNB,bnb,1046,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-02T20:25:00.000Z,286.4748196925605,1629941841.6304677,18.9504,0.01200891,1.74939167,17.53876906,30.50899729,-3.47237097,-28.77372189,46219062780.44931,4.3229,57294963938.51,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:07.554571
5,52,XRP,XRP,xrp,784,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-08-02T20:25:00.000Z,0.37448710329682156,1225578133.6089516,7.4102,0.49528296,-0.7508914,13.22755022,15.49912004,-3.4709249,-41.53979931,18103867931.649635,1.6913,37448710329.68,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:07.554571
6,4687,Binance USD,BUSD,binance-usd,4319,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17929488889.569256,17929488889.569256,,7,,,,2022-08-02T20:25:00.000Z,0.9999227885689491,6753362932.168954,-2.752,-0.00659206,-0.12957504,-0.06329414,-0.15645475,-0.02838815,-0.17318609,17928104528.07408,1.6768,17928104528.07,,2022-08-02T20:25:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-02 20:27:07.554571
7,2010,Cardano,ADA,cardano,531,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33752565071.288,34512850428.993,,8,,,,2022-08-02T20:25:00.000Z,0.5001259829750312,702456726.3099648,-1.0448,0.13066977,-1.76179591,9.35204591,9.24684277,-10.93320554,-42.31423647,16880534784.206614,1.577,22505669233.88,,2022-08-02T20:25:00.000Z,,,,,,2022-08-02 20:27:07.554571
